"Length"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-5597","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","INTERVIAL\adm_jcm","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-6057","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","INTERVIAL\unisysadmin","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-6778","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\rpa_rda","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-7647","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-7743","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\jbermudez","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","Modify, Synchronize","Directo","INTERVIAL\zmeneses","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","S-1-5-21-3667815028-3446615562-386994942-500","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","S-1-5-21-52832475-610219855-629764512-203030","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","ISAMDNT\1017269493","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","ISAMDNT\1152443494","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","ISAMDNT\1128441036","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","ISAMDNT\ISA0001","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","ISAMDNT\1128443153","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","Modify, Synchronize","Directo","INTERVIAL\lzambrano","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Cuenta especial","NT AUTHORITY\SYSTEM","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Cuenta especial","BUILTIN\Administrators","True"
"Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf",,"Editor","FullControl","Directo","ISAMDNT\GLPers_Servidores","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","S-1-5-21-2670458586-3816332535-3559088070-1009","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","S-1-5-21-2670458586-3816332535-3559088070-500","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-10308","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-10962","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","Modify, Synchronize","Directo","INTERVIAL\dbeovic","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\Grupo Concesiones","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","Modify, Synchronize","Directo","INTERVIAL\Grupo Contabilidad","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Reader","Read, Synchronize","Directo","INTERVIAL\Grupo Finanzas","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\Grupo Tesoreria","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\Grupo Planificacion Financiera","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\Grupo Remuneraciones","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\mhernandez","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-2399","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","INTERVIAL\administrador","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-5176","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-5490","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-5597","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","INTERVIAL\adm_jcm","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-6057","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","INTERVIAL\unisysadmin","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-6778","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\rpa_rda","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-7647","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-7743","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\jbermudez","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","Modify, Synchronize","Directo","INTERVIAL\zmeneses","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","S-1-5-21-3667815028-3446615562-386994942-500","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","S-1-5-21-52832475-610219855-629764512-203030","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","ISAMDNT\1017269493","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","ISAMDNT\1152443494","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","ISAMDNT\1128441036","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","ISAMDNT\ISA0001","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","ISAMDNT\1128443153","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","Modify, Synchronize","Directo","INTERVIAL\lzambrano","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Cuenta especial","NT AUTHORITY\SYSTEM","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Cuenta especial","BUILTIN\Administrators","True"
"Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf",,"Editor","FullControl","Directo","ISAMDNT\GLPers_Servidores","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","S-1-5-21-2670458586-3816332535-3559088070-1009","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","S-1-5-21-2670458586-3816332535-3559088070-500","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Reader","ReadAndExecute, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-10308","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-10962","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","Modify, Synchronize","Directo","INTERVIAL\dbeovic","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\Grupo Concesiones","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","Modify, Synchronize","Directo","INTERVIAL\Grupo Contabilidad","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Reader","Read, Synchronize","Directo","INTERVIAL\Grupo Finanzas","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\Grupo Tesoreria","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\Grupo Planificacion Financiera","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\Grupo Remuneraciones","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\mhernandez","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-2399","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","INTERVIAL\administrador","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-5176","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-5490","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-5597","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","INTERVIAL\adm_jcm","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-6057","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","INTERVIAL\unisysadmin","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","S-1-5-21-3563694127-1956592650-1539829234-6778","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\rpa_rda","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-7647","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","Modify, Synchronize","Directo","S-1-5-21-3563694127-1956592650-1539829234-7743","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Reader","ReadAndExecute, Synchronize","Directo","INTERVIAL\jbermudez","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","Modify, Synchronize","Directo","INTERVIAL\zmeneses","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","S-1-5-21-3667815028-3446615562-386994942-500","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","S-1-5-21-52832475-610219855-629764512-203030","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","ISAMDNT\1017269493","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","ISAMDNT\1152443494","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","ISAMDNT\1128441036","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","ISAMDNT\ISA0001","True"
"Distribución pagos concesiones BaseFirma seguimiento.xlsx","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx",,"Editor","FullControl","Directo","ISAMDNT\1128443153","True"
